"type","word1","word2","word3","word4"
"arm","dig","seize","grate","bind"
"arm","claw","bash","skim","twine"
"leg","flit","stroll","trudge","walk"
"leg","mount","trek","kick","prance"
"leg","sneak","trot","jump","tread"
"arm","scoop","punch","scrub","clutch"
"leg","ramble","roam","creep","run"
"leg","march","leap","rush","limp"
"arm","push","pat","wrap","lift"
"arm","squeeze","grip","delve","tug"
"leg","climb","trip","skip","kneel"
"leg","wobble","tiptoe","skate","slide"
"arm","toss","wash","carve","wipe"
"leg","stomp","jog","sprint","slip"
"arm","switch","grab","braid","knock"
"arm","click","hack","clap","peel"
"leg","dance","sway","pace","bounce"
"leg","stride","inch","strut","scuff"
"arm","stir","catch","brush","rub"
"leg","hop","plod","crawl","slither"
"arm","chop","snatch","clean","scrape"
"arm","pull","whip","poke","file"
"arm","grasp","pinch","slap","stab"
"leg","stumble","flee","stray","stagger"
"leg","wander","traipse","hike","wade"
"arm","throw","fold","nip","shake"
"arm","dunk","polish","cut","scratch"
"leg","stamp","glide","roll","step"
