"type","word1","word2","word3","word4"
"arm","braid","twine","grab","carve"
"arm","knock","chop","claw","click"
"leg","walk","bounce","slide","stumble"
"leg","stamp","slip","trek","slither"
"arm","shake","clutch","grate","hack"
"arm","clean","fold","wipe","nip"
"leg","leap","limp","crawl","wade"
"leg","stride","roam","plod","roll"
"arm","catch","bind","rub","seize"
"leg","climb","prance","creep","trip"
"arm","slap","wash","stir","tug"
"leg","sprint","rush","skip","run"
"leg","flit","stagger","inch","stray"
"arm","brush","punch","snatch","polish"
"leg","skate","sneak","jump","stomp"
"arm","scoop","scratch","wrap","dunk"
"arm","grip","whip","pinch","file"
"leg","kick","jog","tread","trot"
"arm","clap","scrub","squeeze","grasp"
"arm","poke","throw","dig","push"
"arm","cut","stab","scrape","pull"
"leg","march","mount","pace","wander"
"leg","tiptoe","stroll","sway","step"
"arm","lift","toss","pat","skim"
"leg","traipse","wobble","glide","scuff"
"leg","flee","dance","hike","hop"
"leg","trudge","strut","kneel","ramble"
"arm","bash","peel","switch","delve"
