"type","word1","word2","word3","word4"
"arm","wash","stir","catch","scrape"
"leg","skate","sprint","tread","stroll"
"leg","slide","flit","skip","prance"
"leg","trek","trudge","trot","stomp"
"arm","punch","delve","dig","chop"
"arm","carve","lift","grip","pinch"
"leg","kick","step","flee","hike"
"arm","hack","poke","pat","snatch"
"leg","dance","leap","wade","slip"
"leg","walk","jump","sway","bounce"
"arm","cut","scratch","throw","grasp"
"leg","trip","roll","tiptoe","climb"
"leg","glide","pace","crawl","mount"
"arm","wrap","stab","braid","wipe"
"leg","march","kneel","run","ramble"
"arm","skim","push","scrub","nip"
"arm","switch","clean","toss","fold"
"leg","inch","wobble","rush","plod"
"leg","stamp","sneak","scuff","creep"
"arm","shake","file","peel","claw"
"leg","stumble","wander","roam","jog"
"arm","polish","slap","clap","twine"
"arm","scoop","clutch","rub","squeeze"
"arm","bash","bind","knock","grate"
"leg","stride","stagger","traipse","limp"
"arm","seize","grab","dunk","whip"
"arm","brush","tug","click","pull"
"leg","strut","stray","slither","hop"
