"type","word1","word2","word3","word4"
"leg","limp","scuff","slither","leap"
"arm","file","clap","whip","polish"
"leg","creep","strut","crawl","roll"
"leg","climb","stamp","kick","stumble"
"arm","peel","tug","throw","pat"
"leg","mount","stride","stroll","plod"
"arm","scoop","grasp","cut","stab"
"arm","claw","grate","pull","bash"
"leg","sneak","kneel","flit","stray"
"leg","slip","rush","bounce","trot"
"arm","wash","scrape","scrub","push"
"arm","wrap","knock","switch","catch"
"leg","sway","ramble","trudge","step"
"arm","grab","clutch","delve","pinch"
"leg","trip","tiptoe","glide","jog"
"arm","carve","rub","clean","lift"
"leg","run","stagger","wander","slide"
"arm","fold","stir","nip","hack"
"arm","dunk","grip","skim","twine"
"leg","hop","prance","stomp","dance"
"arm","punch","wipe","shake","bind"
"leg","march","walk","wobble","skate"
"arm","dig","poke","chop","scratch"
"leg","traipse","hike","jump","sprint"
"leg","roam","flee","wade","pace"
"arm","squeeze","click","seize","snatch"
"arm","slap","brush","braid","toss"
"leg","trek","inch","skip","tread"
