"type","word1","word2","word3","word4"
"leg","prance","skip","run","bounce"
"leg","climb","trek","plod","wobble"
"leg","march","stomp","dance","mount"
"arm","wrap","wash","rub","bash"
"arm","file","dig","lift","cut"
"arm","stab","grate","toss","pinch"
"leg","flee","stagger","roam","tiptoe"
"arm","grip","skim","scratch","brush"
"leg","sway","trudge","stamp","sneak"
"arm","click","hack","push","scrub"
"arm","throw","claw","shake","clutch"
"arm","polish","scoop","pull","poke"
"leg","leap","wander","rush","trot"
"leg","slither","kneel","roll","flit"
"leg","glide","traipse","creep","stray"
"arm","tug","scrape","grasp","knock"
"leg","limp","jog","trip","slip"
"leg","inch","stroll","stumble","hop"
"arm","twine","fold","peel","nip"
"arm","delve","grab","switch","carve"
"leg","tread","hike","skate","stride"
"arm","dunk","braid","squeeze","chop"
"leg","jump","crawl","ramble","slide"
"leg","scuff","walk","step","sprint"
"arm","snatch","catch","clean","slap"
"arm","whip","clap","pat","punch"
"arm","bind","wipe","stir","seize"
"leg","kick","wade","strut","pace"
