"type","word1","word2","word3","word4"
"arm","clean","file","toss","tug"
"arm","hack","stir","seize","catch"
"leg","wade","stride","rush","hike"
"arm","peel","dunk","clap","delve"
"arm","cut","scoop","knock","claw"
"leg","crawl","step","stumble","flit"
"arm","wipe","squeeze","brush","switch"
"leg","trip","skip","inch","walk"
"arm","nip","stab","fold","click"
"leg","slither","hop","stroll","mount"
"leg","stamp","run","tiptoe","scuff"
"leg","prance","sneak","climb","plod"
"arm","wrap","pinch","braid","poke"
"leg","sway","trek","tread","skate"
"arm","wash","throw","bind","push"
"leg","wobble","march","creep","leap"
"leg","kick","flee","stagger","wander"
"leg","trot","roam","slip","kneel"
"arm","skim","pull","shake","grip"
"arm","lift","rub","clutch","pat"
"leg","traipse","glide","strut","roll"
"arm","slap","punch","scrape","grasp"
"leg","ramble","trudge","jog","stray"
"arm","bash","scratch","grab","twine"
"leg","stomp","bounce","sprint","slide"
"arm","polish","dig","chop","grate"
"leg","pace","dance","limp","jump"
"arm","snatch","carve","whip","scrub"
