"type","word1","word2","word3","word4"
"leg","traipse","dance","sneak","step"
"leg","creep","kneel","trek","mount"
"leg","hop","roam","tread","slither"
"arm","nip","scrub","peel","wipe"
"arm","wrap","squeeze","shake","pinch"
"leg","stray","strut","glide","walk"
"arm","bash","snatch","claw","poke"
"arm","scoop","clutch","fold","grab"
"leg","stride","stumble","stagger","roll"
"leg","prance","sprint","ramble","skip"
"leg","plod","sway","jump","flee"
"arm","catch","slap","clap","punch"
"arm","polish","skim","dig","switch"
"arm","seize","grasp","clean","grate"
"leg","climb","wander","tiptoe","kick"
"arm","knock","toss","stir","carve"
"arm","file","throw","whip","push"
"arm","brush","twine","braid","bind"
"leg","slip","jog","crawl","slide"
"arm","scratch","cut","lift","pull"
"leg","stamp","flit","leap","scuff"
"leg","pace","trudge","rush","march"
"arm","hack","delve","chop","tug"
"leg","bounce","wade","inch","run"
"leg","hike","stomp","stroll","trip"
"arm","stab","click","scrape","pat"
"arm","rub","grip","wash","dunk"
"leg","trot","limp","skate","wobble"
