"type","word1","word2","word3","word4"
"arm","chop","cut","claw","clap"
"leg","prance","hop","creep","wade"
"arm","bash","twine","peel","nip"
"leg","flit","skip","stomp","slide"
"leg","tiptoe","hike","flee","stray"
"arm","pinch","tug","punch","clean"
"arm","wipe","catch","poke","grate"
"arm","toss","shake","throw","squeeze"
"leg","crawl","trip","mount","glide"
"leg","stumble","slip","run","slither"
"arm","scratch","knock","skim","bind"
"arm","fold","wash","scrape","scrub"
"leg","traipse","step","strut","tread"
"arm","push","snatch","whip","seize"
"arm","slap","brush","stab","grab"
"leg","trot","wobble","walk","skate"
"leg","stamp","dance","march","roll"
"arm","wrap","rub","grip","delve"
"leg","sneak","bounce","ramble","kick"
"arm","lift","grasp","dig","clutch"
"arm","scoop","braid","pat","carve"
"leg","rush","trek","scuff","trudge"
"leg","inch","plod","stagger","sway"
"arm","click","stir","pull","hack"
"leg","climb","jog","pace","wander"
"leg","kneel","roam","jump","stride"
"leg","stroll","sprint","limp","leap"
"arm","file","polish","switch","dunk"
