"type","word1","word2","word3","word4"
"arm","grasp","stir","catch","seize"
"arm","carve","pinch","polish","whip"
"leg","skip","stroll","tread","glide"
"arm","peel","grab","squeeze","toss"
"arm","clap","nip","shake","twine"
"leg","stamp","kick","crawl","slip"
"arm","poke","brush","delve","rub"
"arm","pat","bash","stab","wipe"
"leg","kneel","skate","strut","roam"
"leg","step","sway","stomp","stray"
"leg","trek","rush","hike","trudge"
"arm","scrape","scrub","dunk","dig"
"leg","ramble","wobble","hop","trip"
"arm","hack","scoop","wash","braid"
"leg","march","plod","wade","limp"
"leg","climb","scuff","mount","pace"
"leg","creep","flit","run","tiptoe"
"arm","grate","click","file","pull"
"leg","inch","sneak","prance","dance"
"leg","leap","flee","bounce","jog"
"arm","scratch","claw","punch","push"
"leg","wander","walk","stagger","jump"
"leg","slither","roll","traipse","sprint"
"arm","knock","clean","chop","tug"
"arm","lift","grip","switch","fold"
"arm","slap","bind","skim","wrap"
"leg","stumble","slide","trot","stride"
"arm","cut","clutch","snatch","throw"
