"type","word1","word2","word3","word4"
"arm","snatch","dunk","whip","skim"
"arm","wipe","squeeze","scratch","file"
"leg","walk","slide","jog","wander"
"leg","trip","flit","traipse","rush"
"arm","hack","grab","nip","braid"
"leg","hike","skate","trek","roll"
"arm","twine","rub","poke","pat"
"arm","claw","switch","pinch","lift"
"arm","wash","bind","scoop","grip"
"leg","tread","stumble","creep","wade"
"arm","shake","wrap","carve","chop"
"leg","ramble","bounce","stamp","tiptoe"
"leg","stroll","slip","dance","slither"
"arm","scrub","delve","stir","stab"
"leg","glide","sprint","plod","roam"
"leg","inch","stray","sneak","run"
"leg","strut","leap","trudge","skip"
"arm","seize","slap","clutch","peel"
"arm","click","polish","clap","scrape"
"leg","trot","climb","stomp","kneel"
"leg","crawl","wobble","kick","sway"
"arm","grate","grasp","throw","cut"
"leg","pace","scuff","jump","prance"
"arm","catch","toss","pull","bash"
"leg","hop","flee","march","mount"
"arm","fold","tug","brush","clean"
"leg","limp","step","stagger","stride"
"arm","dig","push","knock","punch"
