"type","word1","word2","word3","word4"
"arm","stir","grip","lift","punch"
"arm","wash","wipe","dunk","throw"
"leg","traipse","hop","jog","scuff"
"arm","whip","braid","rub","cut"
"leg","stray","limp","rush","march"
"leg","skate","leap","step","trudge"
"leg","stroll","tiptoe","plod","slip"
"arm","scoop","grab","tug","bash"
"arm","twine","scrape","scratch","clutch"
"leg","stamp","kneel","pace","glide"
"arm","squeeze","poke","scrub","pinch"
"leg","wade","flee","creep","slide"
"arm","toss","polish","click","claw"
"arm","catch","clean","nip","delve"
"leg","walk","stomp","roam","dance"
"arm","clap","bind","file","pull"
"arm","brush","push","shake","dig"
"arm","fold","wrap","seize","peel"
"leg","hike","bounce","sprint","prance"
"arm","slap","snatch","stab","skim"
"leg","strut","jump","kick","skip"
"leg","flit","ramble","slither","crawl"
"leg","stumble","sneak","wander","mount"
"arm","carve","pat","grate","knock"
"leg","tread","inch","sway","stagger"
"leg","roll","stride","trip","run"
"leg","climb","trot","trek","wobble"
"arm","switch","grasp","hack","chop"
